"","Canal 8 Dernier (C)","Canal 8 Moy. (C)"
"2026-05-14T19:38:55+02:00","26,199","26,196"
"2026-05-14T19:39:25+02:00","26,188","26,193"
"2026-05-14T19:39:55+02:00","26,171","26,186"
"2026-05-14T19:40:25+02:00","26,170","26,175"
"2026-05-14T19:40:55+02:00","26,184","26,171"
"2026-05-14T19:41:25+02:00","26,156","26,163"
"2026-05-14T19:41:55+02:00","26,132","26,149"
"2026-05-14T19:42:25+02:00","26,129","26,134"
"2026-05-14T19:42:55+02:00","26,125","26,135"
"2026-05-14T19:43:25+02:00","26,119","26,118"
"2026-05-14T19:43:55+02:00","26,117","26,115"
"2026-05-14T19:44:25+02:00","26,105","26,113"
"2026-05-14T19:44:55+02:00","26,093","26,095"
"2026-05-14T19:45:25+02:00","26,092","26,091"
"2026-05-14T19:45:55+02:00","26,092","26,092"
"2026-05-14T19:46:25+02:00","26,077","26,081"
"2026-05-14T19:46:55+02:00","26,061","26,071"
"2026-05-14T19:47:25+02:00","26,072","26,065"
"2026-05-14T19:47:55+02:00","26,064","26,066"
"2026-05-14T19:48:25+02:00","26,061","26,062"
"2026-05-14T19:48:55+02:00","26,056","26,062"
"2026-05-14T19:49:25+02:00","26,066","26,061"
"2026-05-14T19:49:55+02:00","26,047","26,049"
"2026-05-14T19:50:25+02:00","26,042","26,044"
"2026-05-14T19:50:55+02:00","26,043","26,042"
"2026-05-14T19:51:25+02:00","26,044","26,040"
"2026-05-14T19:51:55+02:00","26,033","26,040"
"2026-05-14T19:52:25+02:00","26,031","26,038"
"2026-05-14T19:52:55+02:00","26,041","26,037"
"2026-05-14T19:53:25+02:00","26,047","26,042"
"2026-05-14T19:53:55+02:00","26,053","26,048"
"2026-05-14T19:54:25+02:00","26,060","26,056"
"2026-05-14T19:54:55+02:00","26,057","26,052"
"2026-05-14T19:55:25+02:00","26,067","26,049"
"2026-05-14T19:55:55+02:00","26,049","26,052"
"2026-05-14T19:56:25+02:00","26,074","26,063"
"2026-05-14T19:56:55+02:00","26,064","26,065"
"2026-05-14T19:57:25+02:00","26,062","26,073"
"2026-05-14T19:57:55+02:00","26,049","26,069"
"2026-05-14T19:58:25+02:00","26,071","26,064"
"2026-05-14T19:58:55+02:00","26,063","26,065"
"2026-05-14T19:59:25+02:00","26,071","26,066"
"2026-05-14T19:59:55+02:00","26,072","26,069"
"2026-05-14T20:00:25+02:00","26,082","26,070"
"2026-05-14T20:00:55+02:00","26,078","26,074"
"2026-05-14T20:01:25+02:00","26,104","26,085"
"2026-05-14T20:01:55+02:00","26,085","26,087"
"2026-05-14T20:02:25+02:00","26,104","26,091"
"2026-05-14T20:02:55+02:00","26,092","26,092"
"2026-05-14T20:03:25+02:00","26,076","26,082"
"2026-05-14T20:03:55+02:00","26,078","26,076"
"2026-05-14T20:04:25+02:00","26,094","26,097"
"2026-05-14T20:04:55+02:00","26,094","26,095"
"2026-05-14T20:05:25+02:00","26,071","26,081"
"2026-05-14T20:05:55+02:00","26,066","26,070"
"2026-05-14T20:06:25+02:00","26,084","26,077"
"2026-05-14T20:06:55+02:00","26,077","26,079"
"2026-05-14T20:07:25+02:00","26,081","26,078"
"2026-05-14T20:07:55+02:00","26,097","26,089"
"2026-05-14T20:08:25+02:00","26,086","26,092"
"2026-05-14T20:08:55+02:00","26,075","26,080"
"2026-05-14T20:09:25+02:00","26,079","26,077"
"2026-05-14T20:09:55+02:00","26,082","26,081"
"2026-05-14T20:10:25+02:00","26,085","26,077"
"2026-05-14T20:10:55+02:00","26,076","26,071"
"2026-05-14T20:11:25+02:00","26,067","26,073"
"2026-05-14T20:11:55+02:00","26,048","26,066"
"2026-05-14T20:12:25+02:00","26,062","26,055"
"2026-05-14T20:12:55+02:00","26,052","26,060"
"2026-05-14T20:13:25+02:00","26,046","26,051"
"2026-05-14T20:13:55+02:00","26,036","26,040"
"2026-05-14T20:14:25+02:00","26,028","26,027"
"2026-05-14T20:14:55+02:00","26,023","26,023"
"2026-05-14T20:15:25+02:00","26,010","26,019"
"2026-05-14T20:15:55+02:00","26,001","26,008"
"2026-05-14T20:16:25+02:00","25,997","26,001"
"2026-05-14T20:16:55+02:00","26,002","25,998"
"2026-05-14T20:17:25+02:00","25,975","25,996"
"2026-05-14T20:17:55+02:00","25,977","25,978"
"2026-05-14T20:18:25+02:00","25,975","25,972"
"2026-05-14T20:18:55+02:00","25,973","25,974"
"2026-05-14T20:19:25+02:00","25,957","25,962"
"2026-05-14T20:19:55+02:00","25,946","25,959"
"2026-05-14T20:20:25+02:00","25,955","25,951"
"2026-05-14T20:20:55+02:00","25,948","25,955"
"2026-05-14T20:21:25+02:00","25,942","25,940"
"2026-05-14T20:21:55+02:00","25,937","25,941"
"2026-05-14T20:22:25+02:00","25,936","25,944"
"2026-05-14T20:22:55+02:00","25,923","25,934"
"2026-05-14T20:23:25+02:00","25,907","25,919"
"2026-05-14T20:23:55+02:00","25,887","25,907"
"2026-05-14T20:24:25+02:00","25,901","25,902"
"2026-05-14T20:24:55+02:00","25,882","25,893"
"2026-05-14T20:25:25+02:00","25,860","25,880"
"2026-05-14T20:25:55+02:00","25,869","25,874"
"2026-05-14T20:26:25+02:00","25,867","25,868"
"2026-05-14T20:26:55+02:00","25,868","25,873"
"2026-05-14T20:27:25+02:00","25,848","25,853"
"2026-05-14T20:27:55+02:00","25,839","25,838"
"2026-05-14T20:28:25+02:00","25,819","25,837"
"2026-05-14T20:28:55+02:00","25,814","25,828"
"2026-05-14T20:29:25+02:00","25,811","25,821"
"2026-05-14T20:29:55+02:00","25,794","25,812"
"2026-05-14T20:30:25+02:00","25,801","25,798"
"2026-05-14T20:30:55+02:00","25,801","25,797"
"2026-05-14T20:31:25+02:00","25,790","25,797"
"2026-05-14T20:31:55+02:00","25,781","25,784"
"2026-05-14T20:32:25+02:00","25,786","25,777"
"2026-05-14T20:32:55+02:00","25,785","25,773"
"2026-05-14T20:33:25+02:00","25,785","25,779"
"2026-05-14T20:33:55+02:00","25,790","25,783"
"2026-05-14T20:34:25+02:00","25,789","25,784"
"2026-05-14T20:34:55+02:00","25,788","25,793"
"2026-05-14T20:35:25+02:00","25,786","25,788"
"2026-05-14T20:35:55+02:00","25,783","25,788"
"2026-05-14T20:36:25+02:00","25,812","25,795"
"2026-05-14T20:36:55+02:00","25,813","25,807"
"2026-05-14T20:37:25+02:00","25,818","25,820"
"2026-05-14T20:37:55+02:00","25,816","25,817"
"2026-05-14T20:38:25+02:00","25,830","25,821"
"2026-05-14T20:38:55+02:00","25,820","25,821"
"2026-05-14T20:39:25+02:00","25,813","25,826"
"2026-05-14T20:39:55+02:00","25,818","25,819"
"2026-05-14T20:40:25+02:00","25,830","25,832"
"2026-05-14T20:40:55+02:00","25,833","25,833"
"2026-05-14T20:41:25+02:00","25,835","25,837"
"2026-05-14T20:41:55+02:00","25,847","25,847"
"2026-05-14T20:42:25+02:00","25,854","25,855"
"2026-05-14T20:42:55+02:00","25,873","25,867"
"2026-05-14T20:43:25+02:00","25,854","25,857"
"2026-05-14T20:43:55+02:00","25,855","25,854"
"2026-05-14T20:44:25+02:00","25,854","25,856"
"2026-05-14T20:44:55+02:00","25,852","25,856"
"2026-05-14T20:45:25+02:00","25,849","25,850"
"2026-05-14T20:45:55+02:00","25,836","25,839"
"2026-05-14T20:46:25+02:00","25,835","25,831"
"2026-05-14T20:46:55+02:00","25,834","25,837"
"2026-05-14T20:47:25+02:00","25,828","25,830"
"2026-05-14T20:47:55+02:00","25,835","25,831"
"2026-05-14T20:48:25+02:00","25,827","25,829"
"2026-05-14T20:48:55+02:00","25,823","25,821"
"2026-05-14T20:49:25+02:00","25,818","25,807"
"2026-05-14T20:49:55+02:00","25,790","25,801"
"2026-05-14T20:50:25+02:00","25,782","25,796"
"2026-05-14T20:50:55+02:00","25,799","25,791"
"2026-05-14T20:51:25+02:00","25,776","25,786"
"2026-05-14T20:51:55+02:00","25,780","25,780"
"2026-05-14T20:52:25+02:00","25,780","25,776"
"2026-05-14T20:52:55+02:00","25,780","25,777"
"2026-05-14T20:53:25+02:00","25,766","25,766"
"2026-05-14T20:53:55+02:00","25,748","25,761"
"2026-05-14T20:54:25+02:00","25,745","25,750"
"2026-05-14T20:54:55+02:00","25,750","25,753"
"2026-05-14T20:55:25+02:00","25,738","25,742"
"2026-05-14T20:55:55+02:00","25,726","25,726"
"2026-05-14T20:56:25+02:00","25,721","25,725"
"2026-05-14T20:56:55+02:00","25,724","25,720"
"2026-05-14T20:57:25+02:00","25,712","25,720"
"2026-05-14T20:57:55+02:00","25,707","25,709"
"2026-05-14T20:58:25+02:00","25,710","25,699"
"2026-05-14T20:58:55+02:00","25,703","25,697"
"2026-05-14T20:59:25+02:00","25,671","25,683"
"2026-05-14T20:59:55+02:00","25,669","25,672"
"2026-05-14T21:00:25+02:00","25,659","25,664"
"2026-05-14T21:00:55+02:00","25,645","25,656"
"2026-05-14T21:01:25+02:00","25,647","25,646"
"2026-05-14T21:01:55+02:00","25,652","25,643"
"2026-05-14T21:02:25+02:00","25,632","25,638"
"2026-05-14T21:02:55+02:00","25,629","25,625"
"2026-05-14T21:03:25+02:00","25,606","25,621"
"2026-05-14T21:03:55+02:00","25,601","25,606"
"2026-05-14T21:04:25+02:00","25,590","25,593"
"2026-05-14T21:04:55+02:00","25,601","25,588"
"2026-05-14T21:05:25+02:00","25,591","25,589"
"2026-05-14T21:05:55+02:00","25,570","25,576"
"2026-05-14T21:06:25+02:00","25,564","25,571"
"2026-05-14T21:06:55+02:00","25,580","25,570"
"2026-05-14T21:07:25+02:00","25,549","25,569"
"2026-05-14T21:07:55+02:00","25,544","25,557"
"2026-05-14T21:08:25+02:00","25,547","25,552"
"2026-05-14T21:08:55+02:00","25,554","25,551"
"2026-05-14T21:09:25+02:00","25,581","25,562"
"2026-05-14T21:09:55+02:00","25,555","25,565"
"2026-05-14T21:10:25+02:00","25,549","25,553"
"2026-05-14T21:10:55+02:00","25,545","25,556"
"2026-05-14T21:11:25+02:00","25,555","25,552"
"2026-05-14T21:11:55+02:00","25,559","25,563"
"2026-05-14T21:12:25+02:00","25,575","25,570"
"2026-05-14T21:12:55+02:00","25,579","25,576"
"2026-05-14T21:13:25+02:00","25,596","25,589"
"2026-05-14T21:13:55+02:00","25,585","25,588"
"2026-05-14T21:14:25+02:00","25,593","25,595"
"2026-05-14T21:14:55+02:00","25,604","25,603"
"2026-05-14T21:15:25+02:00","25,612","25,606"
"2026-05-14T21:15:55+02:00","25,633","25,614"
"2026-05-14T21:16:25+02:00","25,627","25,618"
"2026-05-14T21:16:55+02:00","25,625","25,626"
"2026-05-14T21:17:25+02:00","25,641","25,631"
"2026-05-14T21:17:55+02:00","25,626","25,629"
"2026-05-14T21:18:25+02:00","25,636","25,629"
"2026-05-14T21:18:55+02:00","25,635","25,630"
"2026-05-14T21:19:25+02:00","25,650","25,635"
"2026-05-14T21:19:55+02:00","25,641","25,644"
"2026-05-14T21:20:25+02:00","25,634","25,643"
"2026-05-14T21:20:55+02:00","25,659","25,645"
"2026-05-14T21:21:25+02:00","25,646","25,656"
"2026-05-14T21:21:55+02:00","25,664","25,659"
"2026-05-14T21:22:25+02:00","25,659","25,666"
"2026-05-14T21:22:55+02:00","25,656","25,662"
"2026-05-14T21:23:25+02:00","25,680","25,673"
"2026-05-14T21:23:55+02:00","25,685","25,679"
"2026-05-14T21:24:25+02:00","25,655","25,665"
"2026-05-14T21:24:55+02:00","25,655","25,658"
"2026-05-14T21:25:25+02:00","25,642","25,649"
"2026-05-14T21:25:55+02:00","25,651","25,647"
"2026-05-14T21:26:25+02:00","25,639","25,647"
"2026-05-14T21:26:55+02:00","25,643","25,640"
"2026-05-14T21:27:25+02:00","25,646","25,642"
"2026-05-14T21:27:55+02:00","25,635","25,636"
"2026-05-14T21:28:25+02:00","25,628","25,630"
"2026-05-14T21:28:55+02:00","25,590","25,607"
"2026-05-14T21:29:25+02:00","25,603","25,603"
"2026-05-14T21:29:55+02:00","25,609","25,609"
"2026-05-14T21:30:25+02:00","25,596","25,596"
"2026-05-14T21:30:55+02:00","25,577","25,589"
"2026-05-14T21:31:25+02:00","25,577","25,583"
"2026-05-14T21:31:55+02:00","25,568","25,574"
"2026-05-14T21:32:25+02:00","25,562","25,564"
"2026-05-14T21:32:55+02:00","25,543","25,542"
"2026-05-14T21:33:25+02:00","25,538","25,548"
"2026-05-14T21:33:55+02:00","25,525","25,533"
"2026-05-14T21:34:25+02:00","25,515","25,524"
"2026-05-14T21:34:55+02:00","25,511","25,514"
"2026-05-14T21:35:25+02:00","25,523","25,514"
"2026-05-14T21:35:55+02:00","25,511","25,514"
"2026-05-14T21:36:25+02:00","25,505","25,504"
"2026-05-14T21:36:55+02:00","25,494","25,495"
"2026-05-14T21:37:25+02:00","25,486","25,493"
"2026-05-14T21:37:55+02:00","25,483","25,493"
"2026-05-14T21:38:25+02:00","25,489","25,489"
"2026-05-14T21:38:55+02:00","25,467","25,479"
"2026-05-14T21:39:25+02:00","25,467","25,473"
"2026-05-14T21:39:55+02:00","25,450","25,460"
"2026-05-14T21:40:25+02:00","25,458","25,457"
"2026-05-14T21:40:55+02:00","25,432","25,444"
"2026-05-14T21:41:25+02:00","25,412","25,435"
"2026-05-14T21:41:55+02:00","25,413","25,418"
"2026-05-14T21:42:25+02:00","25,407","25,410"
"2026-05-14T21:42:55+02:00","25,379","25,392"
"2026-05-14T21:43:25+02:00","25,392","25,391"
"2026-05-14T21:43:55+02:00","25,391","25,389"
"2026-05-14T21:44:25+02:00","25,380","25,385"
"2026-05-14T21:44:55+02:00","25,365","25,374"
"2026-05-14T21:45:25+02:00","25,364","25,358"
"2026-05-14T21:45:55+02:00","25,380","25,372"
"2026-05-14T21:46:25+02:00","25,363","25,371"
"2026-05-14T21:46:55+02:00","25,374","25,372"
"2026-05-14T21:47:25+02:00","25,378","25,366"
"2026-05-14T21:47:55+02:00","25,349","25,364"
"2026-05-14T21:48:25+02:00","25,366","25,372"
"2026-05-14T21:48:55+02:00","25,339","25,351"
"2026-05-14T21:49:25+02:00","25,342","25,342"
"2026-05-14T21:49:55+02:00","25,348","25,344"
"2026-05-14T21:50:25+02:00","25,346","25,342"
"2026-05-14T21:50:55+02:00","25,347","25,346"
"2026-05-14T21:51:25+02:00","25,345","25,343"
"2026-05-14T21:51:55+02:00","25,343","25,352"
"2026-05-14T21:52:25+02:00","25,342","25,343"
"2026-05-14T21:52:55+02:00","25,355","25,351"
"2026-05-14T21:53:25+02:00","25,346","25,358"
"2026-05-14T21:53:55+02:00","25,366","25,359"
"2026-05-14T21:54:25+02:00","25,388","25,374"
"2026-05-14T21:54:55+02:00","25,394","25,391"
"2026-05-14T21:55:25+02:00","25,413","25,404"
"2026-05-14T21:55:55+02:00","25,425","25,413"
"2026-05-14T21:56:25+02:00","25,438","25,427"
"2026-05-14T21:56:55+02:00","25,447","25,432"
"2026-05-14T21:57:25+02:00","25,449","25,446"
"2026-05-14T21:57:55+02:00","25,444","25,452"
"2026-05-14T21:58:25+02:00","25,453","25,449"
"2026-05-14T21:58:55+02:00","25,461","25,453"
"2026-05-14T21:59:25+02:00","25,449","25,455"
"2026-05-14T21:59:55+02:00","25,468","25,461"
"2026-05-14T22:00:25+02:00","25,480","25,470"
"2026-05-14T22:00:55+02:00","25,470","25,471"
"2026-05-14T22:01:25+02:00","25,489","25,482"
"2026-05-14T22:01:55+02:00","25,484","25,478"
"2026-05-14T22:02:25+02:00","25,481","25,481"
"2026-05-14T22:02:55+02:00","25,482","25,480"
"2026-05-14T22:03:25+02:00","25,467","25,476"
"2026-05-14T22:03:55+02:00","25,473","25,475"
"2026-05-14T22:04:25+02:00","25,484","25,485"
"2026-05-14T22:04:55+02:00","25,482","25,484"
"2026-05-14T22:05:25+02:00","25,480","25,475"
"2026-05-14T22:05:55+02:00","25,465","25,470"
"2026-05-14T22:06:25+02:00","25,451","25,459"
"2026-05-14T22:06:55+02:00","25,449","25,452"
"2026-05-14T22:07:25+02:00","25,437","25,441"
"2026-05-14T22:07:55+02:00","25,438","25,442"
"2026-05-14T22:08:25+02:00","25,425","25,436"
"2026-05-14T22:08:55+02:00","25,418","25,427"
"2026-05-14T22:09:25+02:00","25,430","25,416"
"2026-05-14T22:09:55+02:00","25,403","25,408"
"2026-05-14T22:10:25+02:00","25,406","25,410"
"2026-05-14T22:10:55+02:00","25,400","25,403"
"2026-05-14T22:11:25+02:00","25,394","25,394"
"2026-05-14T22:11:55+02:00","25,381","25,384"
"2026-05-14T22:12:25+02:00","25,368","25,373"
"2026-05-14T22:12:55+02:00","25,362","25,364"
"2026-05-14T22:13:25+02:00","25,364","25,362"
"2026-05-14T22:13:55+02:00","25,366","25,368"
"2026-05-14T22:14:25+02:00","25,365","25,358"
"2026-05-14T22:14:55+02:00","25,362","25,359"
"2026-05-14T22:15:25+02:00","25,349","25,357"
"2026-05-14T22:15:55+02:00","25,352","25,356"
"2026-05-14T22:16:25+02:00","25,344","25,342"
"2026-05-14T22:16:55+02:00","25,343","25,338"
"2026-05-14T22:17:25+02:00","25,332","25,335"
"2026-05-14T22:17:55+02:00","25,320","25,330"
"2026-05-14T22:18:25+02:00","25,323","25,325"
"2026-05-14T22:18:55+02:00","25,317","25,316"
"2026-05-14T22:19:25+02:00","25,294","25,312"
"2026-05-14T22:19:55+02:00","25,297","25,302"
"2026-05-14T22:20:25+02:00","25,289","25,295"
"2026-05-14T22:20:55+02:00","25,286","25,283"
"2026-05-14T22:21:25+02:00","25,280","25,283"
"2026-05-14T22:21:55+02:00","25,277","25,277"
"2026-05-14T22:22:25+02:00","25,270","25,269"
"2026-05-14T22:22:55+02:00","25,246","25,265"
"2026-05-14T22:23:25+02:00","25,251","25,253"
"2026-05-14T22:23:55+02:00","25,252","25,249"
"2026-05-14T22:24:25+02:00","25,257","25,254"
"2026-05-14T22:24:55+02:00","25,249","25,253"
"2026-05-14T22:25:25+02:00","25,237","25,245"
"2026-05-14T22:25:55+02:00","25,245","25,248"
"2026-05-14T22:26:25+02:00","25,236","25,233"
"2026-05-14T22:26:55+02:00","25,225","25,225"
"2026-05-14T22:27:25+02:00","25,226","25,224"
"2026-05-14T22:27:55+02:00","25,216","25,218"
"2026-05-14T22:28:25+02:00","25,220","25,225"
"2026-05-14T22:28:55+02:00","25,240","25,225"
"2026-05-14T22:29:25+02:00","25,217","25,229"
"2026-05-14T22:29:55+02:00","25,241","25,238"
"2026-05-14T22:30:25+02:00","25,259","25,240"
"2026-05-14T22:30:55+02:00","25,240","25,242"
"2026-05-14T22:31:25+02:00","25,240","25,243"
"2026-05-14T22:31:55+02:00","25,259","25,250"
"2026-05-14T22:32:25+02:00","25,265","25,262"
"2026-05-14T22:32:55+02:00","25,284","25,271"
"2026-05-14T22:33:25+02:00","25,277","25,283"
"2026-05-14T22:33:55+02:00","25,287","25,289"
"2026-05-14T22:34:25+02:00","25,307","25,299"
"2026-05-14T22:34:55+02:00","25,318","25,315"
"2026-05-14T22:35:25+02:00","25,318","25,314"
"2026-05-14T22:35:55+02:00","25,330","25,318"
"2026-05-14T22:36:25+02:00","25,345","25,334"
"2026-05-14T22:36:55+02:00","25,351","25,339"
"2026-05-14T22:37:25+02:00","25,354","25,345"
"2026-05-14T22:37:55+02:00","25,355","25,356"
"2026-05-14T22:38:25+02:00","25,365","25,368"
"2026-05-14T22:38:55+02:00","25,377","25,374"
"2026-05-14T22:39:25+02:00","25,357","25,363"
"2026-05-14T22:39:55+02:00","25,357","25,350"
"2026-05-14T22:40:25+02:00","25,373","25,365"
"2026-05-14T22:40:55+02:00","25,367","25,371"
"2026-05-14T22:41:25+02:00","25,355","25,363"
"2026-05-14T22:41:55+02:00","25,364","25,366"
"2026-05-14T22:42:25+02:00","25,373","25,369"
"2026-05-14T22:42:55+02:00","25,368","25,367"
"2026-05-14T22:43:25+02:00","25,349","25,359"
"2026-05-14T22:43:55+02:00","25,336","25,349"
