"","Canal 8 Dernier (C)","Canal 8 Moy. (C)"
"2026-05-13T00:49:29+02:00","25,422","25,418"
"2026-05-13T00:49:59+02:00","25,416","25,421"
"2026-05-13T00:50:29+02:00","25,424","25,421"
"2026-05-13T00:50:59+02:00","25,417","25,425"
"2026-05-13T00:51:29+02:00","25,423","25,427"
"2026-05-13T00:51:59+02:00","25,433","25,434"
"2026-05-13T00:52:29+02:00","25,425","25,432"
"2026-05-13T00:52:59+02:00","25,423","25,430"
"2026-05-13T00:53:29+02:00","25,433","25,435"
"2026-05-13T00:53:59+02:00","25,448","25,444"
"2026-05-13T00:54:29+02:00","25,453","25,439"
"2026-05-13T00:54:59+02:00","25,458","25,449"
"2026-05-13T00:55:29+02:00","25,458","25,456"
"2026-05-13T00:55:59+02:00","25,476","25,463"
"2026-05-13T00:56:29+02:00","25,476","25,471"
"2026-05-13T00:56:59+02:00","25,486","25,473"
"2026-05-13T00:57:29+02:00","25,478","25,481"
"2026-05-13T00:57:59+02:00","25,497","25,492"
"2026-05-13T00:58:29+02:00","25,490","25,493"
"2026-05-13T00:58:59+02:00","25,480","25,485"
"2026-05-13T00:59:29+02:00","25,476","25,480"
"2026-05-13T00:59:59+02:00","25,478","25,479"
"2026-05-13T01:00:29+02:00","25,468","25,473"
"2026-05-13T01:00:59+02:00","25,473","25,471"
"2026-05-13T01:01:29+02:00","25,475","25,474"
"2026-05-13T01:01:59+02:00","25,488","25,488"
"2026-05-13T01:02:29+02:00","25,487","25,487"
"2026-05-13T01:02:59+02:00","25,491","25,482"
"2026-05-13T01:03:29+02:00","25,486","25,478"
"2026-05-13T01:03:59+02:00","25,499","25,494"
"2026-05-13T01:04:29+02:00","25,495","25,496"
"2026-05-13T01:04:59+02:00","25,520","25,512"
"2026-05-13T01:05:29+02:00","25,509","25,509"
"2026-05-13T01:05:59+02:00","25,489","25,505"
"2026-05-13T01:06:29+02:00","25,515","25,509"
"2026-05-13T01:06:59+02:00","25,498","25,498"
"2026-05-13T01:07:29+02:00","25,487","25,492"
"2026-05-13T01:07:59+02:00","25,478","25,484"
"2026-05-13T01:08:29+02:00","25,469","25,476"
"2026-05-13T01:08:59+02:00","25,473","25,475"
"2026-05-13T01:09:29+02:00","25,466","25,468"
"2026-05-13T01:09:59+02:00","25,462","25,461"
"2026-05-13T01:10:29+02:00","25,468","25,462"
"2026-05-13T01:10:59+02:00","25,467","25,473"
"2026-05-13T01:11:29+02:00","25,467","25,466"
"2026-05-13T01:11:59+02:00","25,464","25,465"
"2026-05-13T01:12:29+02:00","25,452","25,456"
"2026-05-13T01:12:59+02:00","25,442","25,450"
"2026-05-13T01:13:29+02:00","25,423","25,437"
"2026-05-13T01:13:59+02:00","25,442","25,441"
"2026-05-13T01:14:29+02:00","25,427","25,437"
"2026-05-13T01:14:59+02:00","25,421","25,416"
"2026-05-13T01:15:29+02:00","25,422","25,417"
"2026-05-13T01:15:59+02:00","25,416","25,413"
"2026-05-13T01:16:29+02:00","25,412","25,413"
"2026-05-13T01:16:59+02:00","25,401","25,406"
"2026-05-13T01:17:29+02:00","25,408","25,400"
"2026-05-13T01:17:59+02:00","25,397","25,404"
"2026-05-13T01:18:29+02:00","25,396","25,389"
"2026-05-13T01:18:59+02:00","25,397","25,389"
"2026-05-13T01:19:29+02:00","25,390","25,383"
"2026-05-13T01:19:59+02:00","25,380","25,388"
"2026-05-13T01:20:29+02:00","25,378","25,378"
"2026-05-13T01:20:59+02:00","25,363","25,373"
"2026-05-13T01:21:29+02:00","25,367","25,371"
"2026-05-13T01:21:59+02:00","25,365","25,362"
"2026-05-13T01:22:29+02:00","25,353","25,361"
"2026-05-13T01:22:59+02:00","25,358","25,364"
"2026-05-13T01:23:29+02:00","25,374","25,365"
"2026-05-13T01:23:59+02:00","25,353","25,359"
"2026-05-13T01:24:29+02:00","25,353","25,361"
"2026-05-13T01:24:59+02:00","25,362","25,353"
"2026-05-13T01:25:29+02:00","25,353","25,350"
"2026-05-13T01:25:59+02:00","25,358","25,353"
"2026-05-13T01:26:29+02:00","25,355","25,355"
"2026-05-13T01:26:59+02:00","25,369","25,344"
"2026-05-13T01:27:29+02:00","25,350","25,356"
"2026-05-13T01:27:59+02:00","25,350","25,355"
"2026-05-13T01:28:29+02:00","25,348","25,342"
"2026-05-13T01:28:59+02:00","25,336","25,341"
"2026-05-13T01:29:29+02:00","25,320","25,324"
"2026-05-13T01:29:59+02:00","25,330","25,335"
"2026-05-13T01:30:29+02:00","25,319","25,324"
"2026-05-13T01:30:59+02:00","25,342","25,328"
"2026-05-13T01:31:29+02:00","25,337","25,337"
"2026-05-13T01:31:59+02:00","25,338","25,342"
"2026-05-13T01:32:29+02:00","25,339","25,345"
"2026-05-13T01:32:59+02:00","25,350","25,344"
"2026-05-13T01:33:29+02:00","25,340","25,348"
"2026-05-13T01:33:59+02:00","25,354","25,355"
"2026-05-13T01:34:29+02:00","25,369","25,365"
"2026-05-13T01:34:59+02:00","25,382","25,379"
"2026-05-13T01:35:29+02:00","25,391","25,378"
"2026-05-13T01:35:59+02:00","25,398","25,387"
"2026-05-13T01:36:29+02:00","25,396","25,396"
"2026-05-13T01:36:59+02:00","25,390","25,400"
"2026-05-13T01:37:29+02:00","25,416","25,402"
"2026-05-13T01:37:59+02:00","25,398","25,410"
"2026-05-13T01:38:29+02:00","25,418","25,409"
"2026-05-13T01:38:59+02:00","25,423","25,417"
"2026-05-13T01:39:29+02:00","25,429","25,427"
"2026-05-13T01:39:59+02:00","25,423","25,428"
"2026-05-13T01:40:29+02:00","25,424","25,426"
"2026-05-13T01:40:59+02:00","25,419","25,418"
"2026-05-13T01:41:29+02:00","25,414","25,416"
"2026-05-13T01:41:59+02:00","25,421","25,418"
"2026-05-13T01:42:29+02:00","25,413","25,417"
"2026-05-13T01:42:59+02:00","25,416","25,421"
"2026-05-13T01:43:29+02:00","25,424","25,421"
"2026-05-13T01:43:59+02:00","25,410","25,423"
"2026-05-13T01:44:29+02:00","25,423","25,422"
"2026-05-13T01:44:59+02:00","25,424","25,423"
"2026-05-13T01:45:29+02:00","25,423","25,421"
"2026-05-13T01:45:59+02:00","25,416","25,415"
"2026-05-13T01:46:29+02:00","25,399","25,403"
"2026-05-13T01:46:59+02:00","25,385","25,392"
"2026-05-13T01:47:29+02:00","25,377","25,376"
"2026-05-13T01:47:59+02:00","25,372","25,374"
"2026-05-13T01:48:29+02:00","25,362","25,365"
"2026-05-13T01:48:59+02:00","25,359","25,357"
"2026-05-13T01:49:29+02:00","25,354","25,358"
"2026-05-13T01:49:59+02:00","25,352","25,347"
"2026-05-13T01:50:29+02:00","25,335","25,342"
"2026-05-13T01:50:59+02:00","25,335","25,335"
"2026-05-13T01:51:29+02:00","25,305","25,317"
"2026-05-13T01:51:59+02:00","25,323","25,322"
"2026-05-13T01:52:29+02:00","25,323","25,327"
"2026-05-13T01:52:59+02:00","25,319","25,317"
"2026-05-13T01:53:29+02:00","25,304","25,315"
"2026-05-13T01:53:59+02:00","25,288","25,302"
"2026-05-13T01:54:29+02:00","25,306","25,301"
"2026-05-13T01:54:59+02:00","25,282","25,291"
"2026-05-13T01:55:29+02:00","25,288","25,288"
"2026-05-13T01:55:59+02:00","25,275","25,280"
"2026-05-13T01:56:29+02:00","25,277","25,284"
"2026-05-13T01:56:59+02:00","25,285","25,283"
"2026-05-13T01:57:29+02:00","25,266","25,276"
"2026-05-13T01:57:59+02:00","25,264","25,267"
"2026-05-13T01:58:29+02:00","25,266","25,259"
"2026-05-13T01:58:59+02:00","25,252","25,258"
"2026-05-13T01:59:29+02:00","25,240","25,247"
"2026-05-13T01:59:59+02:00","25,238","25,237"
"2026-05-13T02:00:29+02:00","25,250","25,243"
"2026-05-13T02:00:59+02:00","25,244","25,244"
"2026-05-13T02:01:29+02:00","25,253","25,253"
"2026-05-13T02:01:59+02:00","25,260","25,260"
"2026-05-13T02:02:29+02:00","25,266","25,260"
"2026-05-13T02:02:59+02:00","25,272","25,270"
"2026-05-13T02:03:29+02:00","25,288","25,280"
"2026-05-13T02:03:59+02:00","25,292","25,280"
"2026-05-13T02:04:29+02:00","25,297","25,290"
"2026-05-13T02:04:59+02:00","25,300","25,294"
"2026-05-13T02:05:29+02:00","25,309","25,300"
"2026-05-13T02:05:59+02:00","25,313","25,303"
"2026-05-13T02:06:29+02:00","25,306","25,300"
"2026-05-13T02:06:59+02:00","25,311","25,307"
"2026-05-13T02:07:29+02:00","25,293","25,303"
"2026-05-13T02:07:59+02:00","25,307","25,311"
"2026-05-13T02:08:29+02:00","25,318","25,318"
"2026-05-13T02:08:59+02:00","25,327","25,320"
"2026-05-13T02:09:29+02:00","25,324","25,322"
"2026-05-13T02:09:59+02:00","25,346","25,330"
"2026-05-13T02:10:29+02:00","25,331","25,337"
"2026-05-13T02:10:59+02:00","25,353","25,344"
"2026-05-13T02:11:29+02:00","25,352","25,350"
"2026-05-13T02:11:59+02:00","25,356","25,353"
"2026-05-13T02:12:29+02:00","25,355","25,356"
"2026-05-13T02:12:59+02:00","25,360","25,350"
"2026-05-13T02:13:29+02:00","25,369","25,362"
"2026-05-13T02:13:59+02:00","25,364","25,370"
"2026-05-13T02:14:29+02:00","25,363","25,367"
"2026-05-13T02:14:59+02:00","25,359","25,369"
"2026-05-13T02:15:29+02:00","25,365","25,370"
"2026-05-13T02:15:59+02:00","25,353","25,374"
"2026-05-13T02:16:29+02:00","25,368","25,371"
"2026-05-13T02:16:59+02:00","25,377","25,372"
"2026-05-13T02:17:29+02:00","25,377","25,370"
"2026-05-13T02:17:59+02:00","25,354","25,365"
"2026-05-13T02:18:29+02:00","25,377","25,372"
"2026-05-13T02:18:59+02:00","25,339","25,364"
"2026-05-13T02:19:29+02:00","25,369","25,361"
"2026-05-13T02:19:59+02:00","25,367","25,370"
"2026-05-13T02:20:29+02:00","25,394","25,377"
"2026-05-13T02:20:59+02:00","25,381","25,374"
"2026-05-13T02:21:29+02:00","25,351","25,368"
"2026-05-13T02:21:59+02:00","25,356","25,363"
"2026-05-13T02:22:29+02:00","25,357","25,359"
"2026-05-13T02:22:59+02:00","25,356","25,359"
"2026-05-13T02:23:29+02:00","25,341","25,351"
"2026-05-13T02:23:59+02:00","25,328","25,338"
"2026-05-13T02:24:29+02:00","25,348","25,338"
"2026-05-13T02:24:59+02:00","25,325","25,337"
"2026-05-13T02:25:29+02:00","25,322","25,326"
"2026-05-13T02:25:59+02:00","25,306","25,318"
"2026-05-13T02:26:29+02:00","25,313","25,311"
"2026-05-13T02:26:59+02:00","25,303","25,305"
"2026-05-13T02:27:29+02:00","25,287","25,295"
"2026-05-13T02:27:59+02:00","25,291","25,290"
"2026-05-13T02:28:29+02:00","25,296","25,289"
"2026-05-13T02:28:59+02:00","25,280","25,286"
"2026-05-13T02:29:29+02:00","25,270","25,272"
"2026-05-13T02:29:59+02:00","25,271","25,272"
"2026-05-13T02:30:29+02:00","25,270","25,270"
"2026-05-13T02:30:59+02:00","25,269","25,266"
"2026-05-13T02:31:29+02:00","25,261","25,262"
"2026-05-13T02:31:59+02:00","25,259","25,257"
"2026-05-13T02:32:29+02:00","25,264","25,264"
"2026-05-13T02:32:59+02:00","25,260","25,260"
"2026-05-13T02:33:29+02:00","25,255","25,255"
"2026-05-13T02:33:59+02:00","25,230","25,248"
"2026-05-13T02:34:29+02:00","25,250","25,240"
"2026-05-13T02:34:59+02:00","25,232","25,244"
"2026-05-13T02:35:29+02:00","25,233","25,226"
"2026-05-13T02:35:59+02:00","25,228","25,227"
"2026-05-13T02:36:29+02:00","25,226","25,225"
"2026-05-13T02:36:59+02:00","25,235","25,219"
"2026-05-13T02:37:29+02:00","25,225","25,224"
"2026-05-13T02:37:59+02:00","25,209","25,219"
"2026-05-13T02:38:29+02:00","25,240","25,222"
"2026-05-13T02:38:59+02:00","25,204","25,218"
"2026-05-13T02:39:29+02:00","25,186","25,196"
"2026-05-13T02:39:59+02:00","25,187","25,190"
"2026-05-13T02:40:29+02:00","25,194","25,190"
"2026-05-13T02:40:59+02:00","25,199","25,196"
"2026-05-13T02:41:29+02:00","25,197","25,189"
"2026-05-13T02:41:59+02:00","25,186","25,194"
"2026-05-13T02:42:29+02:00","25,187","25,190"
"2026-05-13T02:42:59+02:00","25,191","25,191"
"2026-05-13T02:43:29+02:00","25,184","25,193"
"2026-05-13T02:43:59+02:00","25,196","25,189"
"2026-05-13T02:44:29+02:00","25,224","25,214"
"2026-05-13T02:44:59+02:00","25,214","25,214"
"2026-05-13T02:45:29+02:00","25,216","25,217"
"2026-05-13T02:45:59+02:00","25,228","25,226"
"2026-05-13T02:46:29+02:00","25,209","25,224"
"2026-05-13T02:46:59+02:00","25,243","25,233"
"2026-05-13T02:47:29+02:00","25,260","25,247"
"2026-05-13T02:47:59+02:00","25,262","25,260"
"2026-05-13T02:48:29+02:00","25,267","25,262"
"2026-05-13T02:48:59+02:00","25,276","25,271"
"2026-05-13T02:49:29+02:00","25,271","25,269"
"2026-05-13T02:49:59+02:00","25,279","25,272"
"2026-05-13T02:50:29+02:00","25,292","25,285"
"2026-05-13T02:50:59+02:00","25,280","25,277"
"2026-05-13T02:51:29+02:00","25,289","25,289"
"2026-05-13T02:51:59+02:00","25,299","25,296"
"2026-05-13T02:52:29+02:00","25,303","25,296"
"2026-05-13T02:52:59+02:00","25,292","25,311"
"2026-05-13T02:53:29+02:00","25,312","25,301"
"2026-05-13T02:53:59+02:00","25,293","25,310"
"2026-05-13T02:54:29+02:00","25,295","25,309"
"2026-05-13T02:54:59+02:00","25,311","25,314"
"2026-05-13T02:55:29+02:00","25,320","25,313"
"2026-05-13T02:55:59+02:00","25,323","25,317"
"2026-05-13T02:56:29+02:00","25,313","25,310"
"2026-05-13T02:56:59+02:00","25,301","25,313"
"2026-05-13T02:57:29+02:00","25,303","25,307"
"2026-05-13T02:57:59+02:00","25,321","25,313"
"2026-05-13T02:58:29+02:00","25,299","25,308"
"2026-05-13T02:58:59+02:00","25,305","25,301"
"2026-05-13T02:59:29+02:00","25,293","25,305"
"2026-05-13T02:59:59+02:00","25,302","25,295"
"2026-05-13T03:00:29+02:00","25,281","25,292"
"2026-05-13T03:00:59+02:00","25,278","25,279"
"2026-05-13T03:01:29+02:00","25,262","25,267"
"2026-05-13T03:01:59+02:00","25,258","25,258"
"2026-05-13T03:02:29+02:00","25,265","25,256"
"2026-05-13T03:02:59+02:00","25,254","25,245"
"2026-05-13T03:03:29+02:00","25,243","25,237"
"2026-05-13T03:03:59+02:00","25,231","25,232"
"2026-05-13T03:04:29+02:00","25,229","25,234"
"2026-05-13T03:04:59+02:00","25,229","25,228"
"2026-05-13T03:05:29+02:00","25,200","25,216"
"2026-05-13T03:05:59+02:00","25,205","25,210"
"2026-05-13T03:06:29+02:00","25,204","25,205"
"2026-05-13T03:06:59+02:00","25,199","25,207"
"2026-05-13T03:07:29+02:00","25,186","25,196"
"2026-05-13T03:07:59+02:00","25,181","25,188"
"2026-05-13T03:08:29+02:00","25,173","25,184"
"2026-05-13T03:08:59+02:00","25,174","25,179"
"2026-05-13T03:09:29+02:00","25,164","25,168"
"2026-05-13T03:09:59+02:00","25,172","25,172"
"2026-05-13T03:10:29+02:00","25,171","25,168"
"2026-05-13T03:10:59+02:00","25,171","25,170"
"2026-05-13T03:11:29+02:00","25,165","25,160"
"2026-05-13T03:11:59+02:00","25,177","25,155"
"2026-05-13T03:12:29+02:00","25,147","25,153"
"2026-05-13T03:12:59+02:00","25,146","25,146"
"2026-05-13T03:13:29+02:00","25,141","25,142"
"2026-05-13T03:13:59+02:00","25,159","25,149"
"2026-05-13T03:14:29+02:00","25,145","25,145"
"2026-05-13T03:14:59+02:00","25,140","25,140"
"2026-05-13T03:15:29+02:00","25,128","25,128"
"2026-05-13T03:15:59+02:00","25,124","25,129"
"2026-05-13T03:16:29+02:00","25,120","25,123"
"2026-05-13T03:16:59+02:00","25,119","25,121"
"2026-05-13T03:17:29+02:00","25,117","25,122"
"2026-05-13T03:17:59+02:00","25,112","25,117"
"2026-05-13T03:18:29+02:00","25,095","25,104"
"2026-05-13T03:18:59+02:00","25,103","25,103"
"2026-05-13T03:19:29+02:00","25,102","25,103"
"2026-05-13T03:19:59+02:00","25,111","25,115"
"2026-05-13T03:20:29+02:00","25,128","25,117"
"2026-05-13T03:20:59+02:00","25,114","25,124"
"2026-05-13T03:21:29+02:00","25,113","25,129"
"2026-05-13T03:21:59+02:00","25,141","25,133"
"2026-05-13T03:22:29+02:00","25,151","25,145"
"2026-05-13T03:22:59+02:00","25,175","25,163"
"2026-05-13T03:23:29+02:00","25,180","25,176"
"2026-05-13T03:23:59+02:00","25,185","25,178"
"2026-05-13T03:24:29+02:00","25,190","25,185"
"2026-05-13T03:24:59+02:00","25,187","25,186"
"2026-05-13T03:25:29+02:00","25,195","25,199"
"2026-05-13T03:25:59+02:00","25,188","25,197"
"2026-05-13T03:26:29+02:00","25,196","25,198"
"2026-05-13T03:26:59+02:00","25,211","25,203"
"2026-05-13T03:27:29+02:00","25,204","25,208"
"2026-05-13T03:27:59+02:00","25,212","25,206"
"2026-05-13T03:28:29+02:00","25,216","25,214"
"2026-05-13T03:28:59+02:00","25,221","25,212"
"2026-05-13T03:29:29+02:00","25,216","25,213"
"2026-05-13T03:29:59+02:00","25,216","25,221"
"2026-05-13T03:30:29+02:00","25,195","25,206"
"2026-05-13T03:30:59+02:00","25,219","25,210"
"2026-05-13T03:31:29+02:00","25,200","25,207"
"2026-05-13T03:31:59+02:00","25,196","25,201"
"2026-05-13T03:32:29+02:00","25,208","25,208"
"2026-05-13T03:32:59+02:00","25,188","25,201"
"2026-05-13T03:33:29+02:00","25,200","25,198"
"2026-05-13T03:33:59+02:00","25,201","25,199"
"2026-05-13T03:34:29+02:00","25,184","25,204"
"2026-05-13T03:34:59+02:00","25,211","25,202"
"2026-05-13T03:35:29+02:00","25,202","25,201"
"2026-05-13T03:35:59+02:00","25,195","25,197"
"2026-05-13T03:36:29+02:00","25,212","25,208"
"2026-05-13T03:36:59+02:00","25,202","25,208"
"2026-05-13T03:37:29+02:00","25,221","25,209"
"2026-05-13T03:37:59+02:00","25,208","25,204"
"2026-05-13T03:38:29+02:00","25,193","25,198"
"2026-05-13T03:38:59+02:00","25,186","25,192"
"2026-05-13T03:39:29+02:00","25,182","25,186"
"2026-05-13T03:39:59+02:00","25,180","25,185"
"2026-05-13T03:40:29+02:00","25,186","25,180"
"2026-05-13T03:40:59+02:00","25,172","25,176"
"2026-05-13T03:41:29+02:00","25,170","25,173"
"2026-05-13T03:41:59+02:00","25,148","25,165"
"2026-05-13T03:42:29+02:00","25,145","25,151"
"2026-05-13T03:42:59+02:00","25,143","25,143"
"2026-05-13T03:43:29+02:00","25,156","25,145"
"2026-05-13T03:43:59+02:00","25,159","25,152"
"2026-05-13T03:44:29+02:00","25,151","25,152"
"2026-05-13T03:44:59+02:00","25,143","25,146"
"2026-05-13T03:45:29+02:00","25,144","25,140"
"2026-05-13T03:45:59+02:00","25,131","25,133"
"2026-05-13T03:46:29+02:00","25,126","25,127"
"2026-05-13T03:46:59+02:00","25,133","25,127"
"2026-05-13T03:47:29+02:00","25,104","25,114"
"2026-05-13T03:47:59+02:00","25,101","25,098"
"2026-05-13T03:48:29+02:00","25,094","25,095"
"2026-05-13T03:48:59+02:00","25,094","25,087"
"2026-05-13T03:49:29+02:00","25,076","25,077"
"2026-05-13T03:49:59+02:00","25,067","25,075"
"2026-05-13T03:50:29+02:00","25,060","25,069"
"2026-05-13T03:50:59+02:00","25,066","25,063"
"2026-05-13T03:51:29+02:00","25,070","25,063"
"2026-05-13T03:51:59+02:00","25,064","25,068"
"2026-05-13T03:52:29+02:00","25,050","25,059"
"2026-05-13T03:52:59+02:00","25,057","25,055"
"2026-05-13T03:53:29+02:00","25,059","25,050"
"2026-05-13T03:53:59+02:00","25,051","25,048"
"2026-05-13T03:54:29+02:00","25,034","25,040"
"2026-05-13T03:54:59+02:00","25,035","25,038"
"2026-05-13T03:55:29+02:00","25,030","25,040"
"2026-05-13T03:55:59+02:00","25,030","25,035"
"2026-05-13T03:56:29+02:00","25,029","25,038"
"2026-05-13T03:56:59+02:00","25,032","25,032"
"2026-05-13T03:57:29+02:00","25,051","25,035"
"2026-05-13T03:57:59+02:00","25,035","25,039"
"2026-05-13T03:58:29+02:00","25,032","25,035"
"2026-05-13T03:58:59+02:00","25,040","25,048"
"2026-05-13T03:59:29+02:00","25,049","25,048"
"2026-05-13T03:59:59+02:00","25,033","25,050"
"2026-05-13T04:00:29+02:00","25,060","25,050"
"2026-05-13T04:00:59+02:00","25,065","25,058"
"2026-05-13T04:01:29+02:00","25,069","25,065"
"2026-05-13T04:01:59+02:00","25,067","25,066"
"2026-05-13T04:02:29+02:00","25,072","25,072"
"2026-05-13T04:02:59+02:00","25,065","25,076"
"2026-05-13T04:03:29+02:00","25,087","25,074"
"2026-05-13T04:03:59+02:00","25,096","25,090"
"2026-05-13T04:04:29+02:00","25,097","25,096"
"2026-05-13T04:04:59+02:00","25,113","25,116"
"2026-05-13T04:05:29+02:00","25,126","25,114"
"2026-05-13T04:05:59+02:00","25,126","25,120"
"2026-05-13T04:06:29+02:00","25,122","25,126"
"2026-05-13T04:06:59+02:00","25,136","25,125"
"2026-05-13T04:07:29+02:00","25,141","25,136"
"2026-05-13T04:07:59+02:00","25,159","25,149"
"2026-05-13T04:08:29+02:00","25,138","25,144"
"2026-05-13T04:08:59+02:00","25,146","25,141"
"2026-05-13T04:09:29+02:00","25,169","25,156"
"2026-05-13T04:09:59+02:00","25,171","25,168"
"2026-05-13T04:10:29+02:00","25,175","25,168"
"2026-05-13T04:10:59+02:00","25,190","25,177"
"2026-05-13T04:11:29+02:00","25,183","25,185"
"2026-05-13T04:11:59+02:00","25,160","25,173"
"2026-05-13T04:12:29+02:00","25,162","25,167"
"2026-05-13T04:12:59+02:00","25,171","25,171"
"2026-05-13T04:13:29+02:00","25,179","25,178"
"2026-05-13T04:13:59+02:00","25,181","25,175"
"2026-05-13T04:14:29+02:00","25,168","25,177"
"2026-05-13T04:14:59+02:00","25,170","25,174"
"2026-05-13T04:15:29+02:00","25,170","25,173"
"2026-05-13T04:15:59+02:00","25,163","25,165"
"2026-05-13T04:16:29+02:00","25,150","25,152"
"2026-05-13T04:16:59+02:00","25,151","25,150"
"2026-05-13T04:17:29+02:00","25,120","25,134"
"2026-05-13T04:17:59+02:00","25,115","25,128"
"2026-05-13T04:18:29+02:00","25,102","25,113"
"2026-05-13T04:18:59+02:00","25,071","25,084"
"2026-05-13T04:19:29+02:00","25,068","25,071"
"2026-05-13T04:19:59+02:00","25,048","25,059"
"2026-05-13T04:20:29+02:00","25,052","25,047"
"2026-05-13T04:20:59+02:00","25,057","25,052"
"2026-05-13T04:21:29+02:00","25,049","25,044"
"2026-05-13T04:21:59+02:00","25,038","25,042"
"2026-05-13T04:22:29+02:00","25,024","25,034"
"2026-05-13T04:22:59+02:00","25,035","25,027"
"2026-05-13T04:23:29+02:00","25,026","25,032"
"2026-05-13T04:23:59+02:00","25,038","25,037"
"2026-05-13T04:24:29+02:00","25,042","25,038"
"2026-05-13T04:24:59+02:00","25,037","25,036"
"2026-05-13T04:25:29+02:00","25,031","25,033"
"2026-05-13T04:25:59+02:00","25,025","25,022"
"2026-05-13T04:26:29+02:00","25,004","25,019"
"2026-05-13T04:26:59+02:00","24,994","25,005"
"2026-05-13T04:27:29+02:00","24,997","24,999"
"2026-05-13T04:27:59+02:00","24,993","24,999"
"2026-05-13T04:28:29+02:00","25,002","24,996"
"2026-05-13T04:28:59+02:00","24,995","25,000"
"2026-05-13T04:29:29+02:00","25,015","25,008"
"2026-05-13T04:29:59+02:00","25,011","25,003"
"2026-05-13T04:30:29+02:00","25,021","25,012"
"2026-05-13T04:30:59+02:00","25,017","25,012"
"2026-05-13T04:31:29+02:00","25,012","25,014"
"2026-05-13T04:31:59+02:00","25,010","25,012"
"2026-05-13T04:32:29+02:00","25,012","25,014"
"2026-05-13T04:32:59+02:00","25,005","25,011"
"2026-05-13T04:33:29+02:00","25,015","25,009"
"2026-05-13T04:33:59+02:00","25,007","25,009"
"2026-05-13T04:34:29+02:00","25,000","25,004"
"2026-05-13T04:34:59+02:00","24,990","24,995"
"2026-05-13T04:35:29+02:00","24,990","24,991"
"2026-05-13T04:35:59+02:00","24,985","24,983"
"2026-05-13T04:36:29+02:00","24,995","24,987"
"2026-05-13T04:36:59+02:00","24,995","24,987"
"2026-05-13T04:37:29+02:00","24,995","24,991"
"2026-05-13T04:37:59+02:00","25,013","24,998"
"2026-05-13T04:38:29+02:00","25,011","25,007"
"2026-05-13T04:38:59+02:00","25,010","25,018"
"2026-05-13T04:39:29+02:00","25,009","25,019"
"2026-05-13T04:39:59+02:00","25,011","25,017"
"2026-05-13T04:40:29+02:00","25,015","25,021"
"2026-05-13T04:40:59+02:00","25,016","25,015"
"2026-05-13T04:41:29+02:00","25,046","25,029"
"2026-05-13T04:41:59+02:00","25,029","25,033"
"2026-05-13T04:42:29+02:00","25,038","25,036"
"2026-05-13T04:42:59+02:00","25,038","25,031"
"2026-05-13T04:43:29+02:00","25,040","25,037"
"2026-05-13T04:43:59+02:00","25,045","25,044"
"2026-05-13T04:44:29+02:00","25,054","25,047"
"2026-05-13T04:44:59+02:00","25,054","25,051"
"2026-05-13T04:45:29+02:00","25,061","25,063"
"2026-05-13T04:45:59+02:00","25,043","25,062"
"2026-05-13T04:46:29+02:00","25,061","25,054"
"2026-05-13T04:46:59+02:00","25,066","25,059"
"2026-05-13T04:47:29+02:00","25,067","25,060"
"2026-05-13T04:47:59+02:00","25,071","25,065"
"2026-05-13T04:48:29+02:00","25,073","25,072"
"2026-05-13T04:48:59+02:00","25,080","25,070"
"2026-05-13T04:49:29+02:00","25,095","25,087"
"2026-05-13T04:49:59+02:00","25,085","25,090"
"2026-05-13T04:50:29+02:00","25,089","25,088"
"2026-05-13T04:50:59+02:00","25,089","25,090"
"2026-05-13T04:51:29+02:00","25,084","25,086"
"2026-05-13T04:51:59+02:00","25,077","25,080"
"2026-05-13T04:52:29+02:00","25,063","25,073"
"2026-05-13T04:52:59+02:00","25,070","25,075"
"2026-05-13T04:53:29+02:00","25,080","25,072"
"2026-05-13T04:53:59+02:00","25,086","25,083"
"2026-05-13T04:54:29+02:00","25,076","25,079"
"2026-05-13T04:54:59+02:00","25,092","25,076"
"2026-05-13T04:55:29+02:00","25,063","25,068"
"2026-05-13T04:55:59+02:00","25,067","25,063"
"2026-05-13T04:56:29+02:00","25,061","25,062"
"2026-05-13T04:56:59+02:00","25,066","25,061"
"2026-05-13T04:57:29+02:00","25,066","25,060"
"2026-05-13T04:57:59+02:00","25,061","25,057"
"2026-05-13T04:58:29+02:00","25,069","25,071"
"2026-05-13T04:58:59+02:00","25,056","25,067"
"2026-05-13T04:59:29+02:00","25,055","25,058"
"2026-05-13T04:59:59+02:00","25,073","25,071"
"2026-05-13T05:00:29+02:00","25,057","25,064"
"2026-05-13T05:00:59+02:00","25,052","25,056"
"2026-05-13T05:01:29+02:00","25,028","25,042"
"2026-05-13T05:01:59+02:00","25,042","25,042"
"2026-05-13T05:02:29+02:00","25,028","25,038"
"2026-05-13T05:02:59+02:00","25,006","25,019"
"2026-05-13T05:03:29+02:00","25,008","25,016"
"2026-05-13T05:03:59+02:00","25,000","25,003"
"2026-05-13T05:04:29+02:00","24,990","25,004"
"2026-05-13T05:04:59+02:00","24,993","24,990"
"2026-05-13T05:05:29+02:00","24,988","24,989"
"2026-05-13T05:05:59+02:00","24,989","24,986"
"2026-05-13T05:06:29+02:00","24,991","24,988"
"2026-05-13T05:06:59+02:00","24,970","24,982"
"2026-05-13T05:07:29+02:00","24,973","24,969"
